,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
134,2021-09-01,739.0326888174403,661.6610773916362,807.0719725063991,739.0326888174403,739.0326888174403,-0.9991574300383403,-0.9991574300383403,-0.9991574300383403,-0.9991574300383403,-0.9991574300383403,-0.9991574300383403,0.0,0.0,0.0,738.0335313874019
135,2021-09-02,741.608433577755,655.5536750953954,803.4863966702093,741.608433577755,741.608433577755,-9.327065370000897,-9.327065370000897,-9.327065370000897,-9.327065370000897,-9.327065370000897,-9.327065370000897,0.0,0.0,0.0,732.2813682077541
136,2021-09-03,744.18417833807,657.5256708949931,809.313122948836,744.18417833807,744.18417833807,-11.645887282801704,-11.645887282801704,-11.645887282801704,-11.645887282801704,-11.645887282801704,-11.645887282801704,0.0,0.0,0.0,732.5382910552682
137,2021-09-07,754.4871573793288,672.7576541777107,826.5059927407501,754.4871573793288,754.4871573793288,-4.661943177130885,-4.661943177130885,-4.661943177130885,-4.661943177130885,-4.661943177130885,-4.661943177130885,0.0,0.0,0.0,749.8252142021979
138,2021-09-08,757.5621983911842,682.6773553199665,832.3751997883527,757.5621983911842,757.5621983911842,-0.9991574300310604,-0.9991574300310604,-0.9991574300310604,-0.9991574300310604,-0.9991574300310604,-0.9991574300310604,0.0,0.0,0.0,756.5630409611532
139,2021-09-09,760.6372394030395,675.7543622677572,823.3116644449735,760.6372394030395,760.6372394030395,-9.327065369997902,-9.327065369997902,-9.327065369997902,-9.327065369997902,-9.327065369997902,-9.327065369997902,0.0,0.0,0.0,751.3101740330417
140,2021-09-10,763.712280414895,677.057285974189,825.8063911346364,763.712280414895,763.712280414895,-11.645887282787237,-11.645887282787237,-11.645887282787237,-11.645887282787237,-11.645887282787237,-11.645887282787237,0.0,0.0,0.0,752.0663931321077
141,2021-09-13,772.9374034504615,692.8763643051692,849.1089124084689,772.9374034504615,772.9374034504615,-1.1722415224546543,-1.1722415224546543,-1.1722415224546543,-1.1722415224546543,-1.1722415224546543,-1.1722415224546543,0.0,0.0,0.0,771.7651619280068
142,2021-09-14,776.0124444623169,696.3678422586063,849.2645598880657,776.0124444623169,776.0124444623169,-4.661943177164436,-4.661943177164436,-4.661943177164436,-4.661943177164436,-4.661943177164436,-4.661943177164436,0.0,0.0,0.0,771.3505012851525
143,2021-09-15,779.0874854741722,708.3209630968807,851.0002425367625,779.0874854741722,779.0874854741722,-0.9991574300365937,-0.9991574300365937,-0.9991574300365937,-0.9991574300365937,-0.9991574300365937,-0.9991574300365937,0.0,0.0,0.0,778.0883280441357
144,2021-09-16,782.1625264860277,693.2008742965787,845.7383931673442,782.1625264860277,782.1625264860277,-9.327065370013354,-9.327065370013354,-9.327065370013354,-9.327065370013354,-9.327065370013354,-9.327065370013354,0.0,0.0,0.0,772.8354611160144
145,2021-09-17,785.2375674978831,697.1042176663943,851.806673226161,785.2375674978831,785.2375674978831,-11.64588728284009,-11.64588728284009,-11.64588728284009,-11.64588728284009,-11.64588728284009,-11.64588728284009,0.0,0.0,0.0,773.591680215043
146,2021-09-20,798.101171198176,726.6021537242952,872.6079244561996,798.101171198176,798.101171198176,-1.17224152247997,-1.17224152247997,-1.17224152247997,-1.17224152247997,-1.17224152247997,-1.17224152247997,0.0,0.0,0.0,796.9289296756959
147,2021-09-21,802.3890390982735,720.5039118137339,875.2221366176133,802.3890390982735,802.3890390982735,-4.66194317717008,-4.66194317717008,-4.66194317717008,-4.66194317717008,-4.66194317717008,-4.66194317717008,0.0,0.0,0.0,797.7270959211035
148,2021-09-22,806.6769069983711,728.9899761682836,882.337720089055,806.6769069983711,806.6769069983711,-0.999157430027715,-0.999157430027715,-0.999157430027715,-0.999157430027715,-0.999157430027715,-0.999157430027715,0.0,0.0,0.0,805.6777495683434
149,2021-09-23,810.9647748984689,725.8432547889684,867.8923150964245,810.9647748984689,810.9647748984689,-9.327065370019582,-9.327065370019582,-9.327065370019582,-9.327065370019582,-9.327065370019582,-9.327065370019582,0.0,0.0,0.0,801.6377095284494
150,2021-09-24,815.2526427985665,733.4127775792863,877.9982850342537,815.2526427985665,815.2526427985665,-11.645887282829422,-11.645887282829422,-11.645887282829422,-11.645887282829422,-11.645887282829422,-11.645887282829422,0.0,0.0,0.0,803.6067555157371
151,2021-09-27,828.1162464988595,754.2578937839241,901.400266112163,828.1162464988595,828.1162464988595,-1.1722415224809333,-1.1722415224809333,-1.1722415224809333,-1.1722415224809333,-1.1722415224809333,-1.1722415224809333,0.0,0.0,0.0,826.9440049763786
152,2021-09-28,832.4041143989571,754.7684468813374,902.4355779976988,832.4041143989571,832.4041143989571,-4.661943177161856,-4.661943177161856,-4.661943177161856,-4.661943177161856,-4.661943177161856,-4.661943177161856,0.0,0.0,0.0,827.7421712217952
153,2021-09-29,836.6919822990546,758.2325391064867,912.6274809516397,836.6919822990546,836.6919822990546,-0.9991574300332499,-0.9991574300332499,-0.9991574300332499,-0.9991574300332499,-0.9991574300332499,-0.9991574300332499,0.0,0.0,0.0,835.6928248690214
154,2021-09-30,840.9798501991521,760.0080708638959,905.163597451182,840.9798501991521,840.9798501991521,-9.327065370035033,-9.327065370035033,-9.327065370035033,-9.327065370035033,-9.327065370035033,-9.327065370035033,0.0,0.0,0.0,831.6527848291171
155,2021-10-01,846.0319910210974,762.7574081142479,906.3793432743903,846.0319910210974,846.0319910210974,-11.645887282818752,-11.645887282818752,-11.645887282818752,-11.645887282818752,-11.645887282818752,-11.645887282818752,0.0,0.0,0.0,834.3861037382786
156,2021-10-04,861.188413486933,783.5598307240759,936.9492200741294,861.188413486933,861.188413486933,-1.1722415224940717,-1.1722415224940717,-1.1722415224940717,-1.1722415224940717,-1.1722415224940717,-1.1722415224940717,0.0,0.0,0.0,860.0161719644389
157,2021-10-05,866.240554308878,780.6245980652498,936.928873786489,866.240554308878,866.240554308878,-4.661943177153632,-4.661943177153632,-4.661943177153632,-4.661943177153632,-4.661943177153632,-4.661943177153632,0.0,0.0,0.0,861.5786111317244
158,2021-10-06,871.2926951308232,795.2697634168051,946.4069831730565,871.2926951308232,871.2926951308232,-0.9991574300259686,-0.9991574300259686,-0.9991574300259686,-0.9991574300259686,-0.9991574300259686,-0.9991574300259686,0.0,0.0,0.0,870.2935377007972
159,2021-10-07,876.3448359527682,785.7779358095262,941.8556759597554,876.3448359527682,876.3448359527682,-9.32706537003204,-9.32706537003204,-9.32706537003204,-9.32706537003204,-9.32706537003204,-9.32706537003204,0.0,0.0,0.0,867.0177705827361
160,2021-10-08,881.3969767747135,796.175272222727,948.0972258139185,881.3969767747135,881.3969767747135,-11.6458872828678,-11.6458872828678,-11.6458872828678,-11.6458872828678,-11.6458872828678,-11.6458872828678,0.0,0.0,0.0,869.7510894918457
161,2021-10-11,896.5533992405487,819.3723421694531,970.3479982224495,896.5533992405487,896.5533992405487,-1.1722415224501122,-1.1722415224501122,-1.1722415224501122,-1.1722415224501122,-1.1722415224501122,-1.1722415224501122,0.0,0.0,0.0,895.3811577180986
162,2021-10-12,901.6055400624941,821.413406692938,968.653544525195,901.6055400624941,901.6055400624941,-4.6619431771454085,-4.6619431771454085,-4.6619431771454085,-4.6619431771454085,-4.6619431771454085,-4.6619431771454085,0.0,0.0,0.0,896.9435968853487
163,2021-10-13,906.6576898532453,827.2171165522066,983.6451272682517,906.6576898532453,906.6576898532453,-0.9991574300443181,-0.9991574300443181,-0.9991574300443181,-0.9991574300443181,-0.9991574300443181,-0.9991574300443181,0.0,0.0,0.0,905.658532423201
164,2021-10-14,911.7098396439964,825.8829776031084,973.1705412173565,911.7098396439964,911.7098396439964,-9.327065370001625,-9.327065370001625,-9.327065370001625,-9.327065370001625,-9.327065370001625,-9.327065370001625,0.0,0.0,0.0,902.3827742739948
165,2021-10-15,916.7619894347476,828.2133213487735,986.5257189474233,916.7619894347476,916.7619894347476,-11.645887282860938,-11.645887282860938,-11.645887282860938,-11.645887282860938,-11.645887282860938,-11.645887282860938,0.0,0.0,0.0,905.1161021518867
166,2021-10-18,931.9184388070012,855.7713044232872,1003.350040406757,931.9184388070012,931.9184388070012,-1.1722415224632519,-1.1722415224632519,-1.1722415224632519,-1.1722415224632519,-1.1722415224632519,-1.1722415224632519,0.0,0.0,0.0,930.746197284538
167,2021-10-19,936.9705885977523,852.2580792501886,1001.894712238721,936.9705885977523,936.9705885977523,-4.661943177178959,-4.661943177178959,-4.661943177178959,-4.661943177178959,-4.661943177178959,-4.661943177178959,0.0,0.0,0.0,932.3086454205734
168,2021-10-20,942.0227383885035,867.2722416318513,1017.3523915724894,942.0227383885035,942.0227383885035,-0.9991574300370378,-0.9991574300370378,-0.9991574300370378,-0.9991574300370378,-0.9991574300370378,-0.9991574300370378,0.0,0.0,0.0,941.0235809584665
169,2021-10-21,947.0748881792546,860.3382422587955,1012.5779865404002,947.0748881792546,947.0748881792546,-9.327065370007853,-9.327065370007853,-9.327065370007853,-9.327065370007853,-9.327065370007853,-9.327065370007853,0.0,0.0,0.0,937.7478228092467
170,2021-10-22,952.1270379700061,862.1827014640251,1011.2565537557257,952.1270379700061,952.1270379700061,-11.645887282846465,-11.645887282846465,-11.645887282846465,-11.645887282846465,-11.645887282846465,-11.645887282846465,0.0,0.0,0.0,940.4811506871596
171,2021-10-25,967.2834868273158,888.9630252379621,1041.6867379778994,967.2834868273158,967.2834868273158,-1.1722415224642162,-1.1722415224642162,-1.1722415224642162,-1.1722415224642162,-1.1722415224642162,-1.1722415224642162,0.0,0.0,0.0,966.1112453048515
172,2021-10-26,972.3356364464189,891.5165895849689,1039.7157912337893,972.3356364464189,972.3356364464189,-4.661943177156867,-4.661943177156867,-4.661943177156867,-4.661943177156867,-4.661943177156867,-4.661943177156867,0.0,0.0,0.0,967.673693269262
173,2021-10-27,977.3877860655222,903.4935835371107,1055.9211316666722,977.3877860655222,977.3877860655222,-0.9991574300297579,-0.9991574300297579,-0.9991574300297579,-0.9991574300297579,-0.9991574300297579,-0.9991574300297579,0.0,0.0,0.0,976.3886286354924
174,2021-10-28,982.4399356846253,899.9623374254572,1050.0135352534608,982.4399356846253,982.4399356846253,-9.32706537001408,-9.32706537001408,-9.32706537001408,-9.32706537001408,-9.32706537001408,-9.32706537001408,0.0,0.0,0.0,973.1128703146112
175,2021-10-29,987.4920853037288,901.6410761109722,1053.8433556429814,987.4920853037288,987.4920853037288,-11.645887282835798,-11.645887282835798,-11.645887282835798,-11.645887282835798,-11.645887282835798,-11.645887282835798,0.0,0.0,0.0,975.846198020893
176,2021-11-01,1002.6485341610387,927.089724224978,1078.4901933023016,1002.6485341610387,1002.6485341610387,-1.1722415224895288,-1.1722415224895288,-1.1722415224895288,-1.1722415224895288,-1.1722415224895288,-1.1722415224895288,0.0,0.0,0.0,1001.4762926385491
177,2021-11-02,1007.7006837801418,927.7365504885656,1076.2294584319418,1007.7006837801418,1007.7006837801418,-4.6619431771625095,-4.6619431771625095,-4.6619431771625095,-4.6619431771625095,-4.6619431771625095,-4.6619431771625095,0.0,0.0,0.0,1003.0387406029794
178,2021-11-03,1012.752833399245,941.833474190216,1088.1755097481143,1012.752833399245,1012.752833399245,-0.9991574300352907,-0.9991574300352907,-0.9991574300352907,-0.9991574300352907,-0.9991574300352907,-0.9991574300352907,0.0,0.0,0.0,1011.7536759692097
179,2021-11-04,1016.4222053835484,929.2901102294618,1084.4146251245286,1016.4222053835484,1016.4222053835484,-9.327065369974443,-9.327065369974443,-9.327065369974443,-9.327065369974443,-9.327065369974443,-9.327065369974443,0.0,0.0,0.0,1007.095140013574
180,2021-11-05,1020.0915773678521,930.8409024074684,1084.2247252246998,1020.0915773678521,1020.0915773678521,-11.645887282821327,-11.645887282821327,-11.645887282821327,-11.645887282821327,-11.645887282821327,-11.645887282821327,0.0,0.0,0.0,1008.4456900850307
181,2021-11-08,1031.0996933207628,956.2625375197983,1105.0656808986255,1031.0996933207628,1031.0996933207628,-1.1722415224904918,-1.1722415224904918,-1.1722415224904918,-1.1722415224904918,-1.1722415224904918,-1.1722415224904918,0.0,0.0,0.0,1029.9274517982722
182,2021-11-09,1034.7690653050665,950.9317908530571,1103.6621260087504,1034.7690653050665,1034.7690653050665,-4.661943177154286,-4.661943177154286,-4.661943177154286,-4.661943177154286,-4.661943177154286,-4.661943177154286,0.0,0.0,0.0,1030.1071221279121
183,2021-11-10,1038.43843728937,959.668611712957,1107.512956434927,1038.43843728937,1038.43843728937,-0.9991574300264123,-0.9991574300264123,-0.9991574300264123,-0.9991574300264123,-0.9991574300264123,-0.9991574300264123,0.0,0.0,0.0,1037.4392798593437
184,2021-11-11,1042.1078092736739,950.3205997014468,1104.2256466266244,1042.1078092736739,1042.1078092736739,-9.327065369989896,-9.327065369989896,-9.327065369989896,-9.327065369989896,-9.327065369989896,-9.327065369989896,0.0,0.0,0.0,1032.780743903684
185,2021-11-12,1045.7771812579774,960.0223164880739,1110.8632328674719,1045.7771812579774,1045.7771812579774,-11.645887282814464,-11.645887282814464,-11.645887282814464,-11.645887282814464,-11.645887282814464,-11.645887282814464,0.0,0.0,0.0,1034.1312939751629
186,2021-11-15,1056.7852972108883,979.8491866306404,1130.8950210107482,1056.7852972108883,1056.7852972108883,-1.1722415224465355,-1.1722415224465355,-1.1722415224465355,-1.1722415224465355,-1.1722415224465355,-1.1722415224465355,0.0,0.0,0.0,1055.6130556884418
187,2021-11-16,1058.4045592034252,976.7311611149607,1128.0381804119252,1058.4045592034252,1058.4045592034252,-4.661943177146061,-4.661943177146061,-4.661943177146061,-4.661943177146061,-4.661943177146061,-4.661943177146061,0.0,0.0,0.0,1053.7426160262792
188,2021-11-17,1060.0238211959618,983.1645948360017,1131.608526477274,1060.0238211959618,1060.0238211959618,-0.9991574300319468,-0.9991574300319468,-0.9991574300319468,-0.9991574300319468,-0.9991574300319468,-0.9991574300319468,0.0,0.0,0.0,1059.0246637659297
189,2021-11-18,1061.6430831884984,973.6831955359935,1122.1907478563548,1061.6430831884984,1061.6430831884984,-9.3270653699869,-9.3270653699869,-9.3270653699869,-9.3270653699869,-9.3270653699869,-9.3270653699869,0.0,0.0,0.0,1052.3160178185115
190,2021-11-19,1063.2623451810352,975.5523795637378,1126.6610257252216,1063.2623451810352,1063.2623451810352,-11.645887282799992,-11.645887282799992,-11.645887282799992,-11.645887282799992,-11.645887282799992,-11.645887282799992,0.0,0.0,0.0,1051.6164578982352
191,2021-11-22,1068.1201311586456,995.5451881809055,1144.5928752395412,1068.1201311586456,1068.1201311586456,-1.1722415224475,-1.1722415224475,-1.1722415224475,-1.1722415224475,-1.1722415224475,-1.1722415224475,0.0,0.0,0.0,1066.9478896361982
192,2021-11-23,1069.7393931511822,991.0447699642251,1139.9236892305555,1069.7393931511822,1069.7393931511822,-4.661943177137838,-4.661943177137838,-4.661943177137838,-4.661943177137838,-4.661943177137838,-4.661943177137838,0.0,0.0,0.0,1065.0774499740444
193,2021-11-24,1071.3586551437188,994.1552690353774,1142.755421356923,1071.3586551437188,1071.3586551437188,-0.9991574300246674,-0.9991574300246674,-0.9991574300246674,-0.9991574300246674,-0.9991574300246674,-0.9991574300246674,0.0,0.0,0.0,1070.359497713694
194,2021-11-26,1074.5971791287925,983.800248632413,1143.599443547426,1074.5971791287925,1074.5971791287925,-11.645887282852845,-11.645887282852845,-11.645887282852845,-11.645887282852845,-11.645887282852845,-11.645887282852845,0.0,0.0,0.0,1062.9512918459397
195,2021-11-29,1072.9072079477662,994.7116212578816,1144.7157078098196,1072.9072079477662,1072.9072079477662,-1.1722415224728135,-1.1722415224728135,-1.1722415224728135,-1.1722415224728135,-1.1722415224728135,-1.1722415224728135,0.0,0.0,0.0,1071.7349664252934
196,2021-11-30,1072.3438842207574,994.6609264263013,1140.3185930217012,1072.3438842207574,1072.3438842207574,-4.661943177143482,-4.661943177143482,-4.661943177143482,-4.661943177143482,-4.661943177143482,-4.661943177143482,0.0,0.0,0.0,1067.681941043614
197,2021-12-01,1071.7805604937487,994.410329807456,1144.9979737639956,1071.7805604937487,1071.7805604937487,-0.9991574300286021,-0.9991574300286021,-0.9991574300286021,-0.9991574300286021,-0.9991574300286021,-0.9991574300286021,0.0,0.0,0.0,1070.78140306372
198,2021-12-02,1071.2172367667401,989.0754315113518,1138.2710141614145,1071.2172367667401,1071.2172367667401,-9.327065370017806,-9.327065370017806,-9.327065370017806,-9.327065370017806,-9.327065370017806,-9.327065370017806,0.0,0.0,0.0,1061.8901713967223
199,2021-12-03,1070.6539130397314,985.0242339681853,1138.6596888216714,1070.6539130397314,1070.6539130397314,-11.645887282842176,-11.645887282842176,-11.645887282842176,-11.645887282842176,-11.645887282842176,-11.645887282842176,0.0,0.0,0.0,1059.0080257568893
200,2021-12-06,1068.9639418587053,988.9630000127638,1140.9527467630037,1068.9639418587053,1068.9639418587053,-1.1722415224737768,-1.1722415224737768,-1.1722415224737768,-1.1722415224737768,-1.1722415224737768,-1.1722415224737768,0.0,0.0,0.0,1067.7917003362315
201,2021-12-07,1068.4006181316965,985.5996782009921,1139.8330802425196,1068.4006181316965,1068.4006181316965,-4.661943177149296,-4.661943177149296,-4.661943177149296,-4.661943177149296,-4.661943177149296,-4.661943177149296,0.0,0.0,0.0,1063.7386749545472
202,2021-12-08,1067.8372944046876,989.4666818698986,1140.121896316387,1067.8372944046876,1067.8372944046876,-0.9991574300213212,-0.9991574300213212,-0.9991574300213212,-0.9991574300213212,-0.9991574300213212,-0.9991574300213212,0.0,0.0,0.0,1066.8381369746662
203,2021-12-09,1065.742004602444,981.4018619333727,1133.503335435075,1065.742004602444,1065.742004602444,-9.327065370024034,-9.327065370024034,-9.327065370024034,-9.327065370024034,-9.327065370024034,-9.327065370024034,0.0,0.0,0.0,1056.41493923242
204,2021-12-10,1063.6467148002002,982.253169393742,1125.7670003167632,1063.6467148002002,1063.6467148002002,-11.645887282831508,-11.645887282831508,-11.645887282831508,-11.645887282831508,-11.645887282831508,-11.645887282831508,0.0,0.0,0.0,1052.0008275173686
205,2021-12-13,1057.3608453934692,980.4972530973643,1128.9891492602046,1057.3608453934692,1057.3608453934692,-1.1722415224747404,-1.1722415224747404,-1.1722415224747404,-1.1722415224747404,-1.1722415224747404,-1.1722415224747404,0.0,0.0,0.0,1056.1886038709945
206,2021-12-14,1055.2655555912256,971.3675921073061,1131.149059424738,1055.2655555912256,1055.2655555912256,-4.661943177154941,-4.661943177154941,-4.661943177154941,-4.661943177154941,-4.661943177154941,-4.661943177154941,0.0,0.0,0.0,1050.6036124140708
207,2021-12-15,1053.1702657889819,982.0136848093633,1128.4891955219089,1053.1702657889819,1053.1702657889819,-0.9991574300268555,-0.9991574300268555,-0.9991574300268555,-0.9991574300268555,-0.9991574300268555,-0.9991574300268555,0.0,0.0,0.0,1052.171108358955
208,2021-12-16,1051.074975986738,962.6215485733445,1117.7184295819216,1051.074975986738,1051.074975986738,-9.327065370030262,-9.327065370030262,-9.327065370030262,-9.327065370030262,-9.327065370030262,-9.327065370030262,0.0,0.0,0.0,1041.7479106167077
209,2021-12-17,1048.9796861844945,957.1522936384649,1108.4678976391963,1048.9796861844945,1048.9796861844945,-11.645887282817036,-11.645887282817036,-11.645887282817036,-11.645887282817036,-11.645887282817036,-11.645887282817036,0.0,0.0,0.0,1037.3337989016775
210,2021-12-20,1042.6938167777632,966.8811072845458,1115.3655518687767,1042.6938167777632,1042.6938167777632,-1.172241522500055,-1.172241522500055,-1.172241522500055,-1.172241522500055,-1.172241522500055,-1.172241522500055,0.0,0.0,0.0,1041.521575255263
211,2021-12-21,1040.5985269755197,960.3774560876856,1115.0223146467924,1040.5985269755197,1040.5985269755197,-4.661943177146717,-4.661943177146717,-4.661943177146717,-4.661943177146717,-4.661943177146717,-4.661943177146717,0.0,0.0,0.0,1035.936583798373
212,2021-12-22,1038.5032371732761,967.3506680956449,1114.5619871169536,1038.5032371732761,1038.5032371732761,-0.9991574300323898,-0.9991574300323898,-0.9991574300323898,-0.9991574300323898,-0.9991574300323898,-0.9991574300323898,0.0,0.0,0.0,1037.5040797432437
213,2021-12-23,1036.4079473710324,946.1718347794564,1096.5760627616985,1036.4079473710324,1036.4079473710324,-9.327065369990626,-9.327065369990626,-9.327065369990626,-9.327065369990626,-9.327065369990626,-9.327065369990626,0.0,0.0,0.0,1027.0808820010418
214,2021-12-27,1028.0267881620575,946.5128818052274,1103.6659478837298,1028.0267881620575,1028.0267881620575,-1.1722415225010172,-1.1722415225010172,-1.1722415225010172,-1.1722415225010172,-1.1722415225010172,-1.1722415225010172,0.0,0.0,0.0,1026.8545466395565
215,2021-12-28,1025.931498359814,946.9818106485931,1098.4825132248106,1025.931498359814,1025.931498359814,-4.661943177180268,-4.661943177180268,-4.661943177180268,-4.661943177180268,-4.661943177180268,-4.661943177180268,0.0,0.0,0.0,1021.2695551826337
216,2021-12-29,1023.8362085575703,947.9131006922353,1099.824513690692,1023.8362085575703,1023.8362085575703,-0.9991574300379242,-0.9991574300379242,-0.9991574300379242,-0.9991574300379242,-0.9991574300379242,-0.9991574300379242,0.0,0.0,0.0,1022.8370511275324
217,2021-12-30,1021.7409187553266,939.6240006916123,1080.1588883466327,1021.7409187553266,1021.7409187553266,-9.327065370006077,-9.327065370006077,-9.327065370006077,-9.327065370006077,-9.327065370006077,-9.327065370006077,0.0,0.0,0.0,1012.4138533853205
218,2021-12-31,1019.6456289530828,940.3108480481123,1083.6468234754298,1019.6456289530828,1019.6456289530828,-11.645887282795702,-11.645887282795702,-11.645887282795702,-11.645887282795702,-11.645887282795702,-11.645887282795702,0.0,0.0,0.0,1007.9997416702871
219,2022-01-03,1013.3597595463518,933.9397439160884,1085.5658736996127,1013.3597595463518,1013.3597595463518,-1.1722415224570617,-1.1722415224570617,-1.1722415224570617,-1.1722415224570617,-1.1722415224570617,-1.1722415224570617,0.0,0.0,0.0,1012.1875180238948
220,2022-01-04,1011.264469744108,933.0622859970083,1075.695924694031,1011.264469744108,1011.264469744108,-4.661943177158175,-4.661943177158175,-4.661943177158175,-4.661943177158175,-4.661943177158175,-4.661943177158175,0.0,0.0,0.0,1006.6025265669499
221,2022-01-05,1009.1691799418644,938.1090751404395,1078.4319306775883,1009.1691799418644,1009.1691799418644,-0.9991574300306437,-0.9991574300306437,-0.9991574300306437,-0.9991574300306437,-0.9991574300306437,-0.9991574300306437,0.0,0.0,0.0,1008.1700225118337
222,2022-01-06,1007.0738901396207,918.7209984676425,1071.0230470540846,1007.0738901396207,1007.0738901396207,-9.32706537000308,-9.32706537000308,-9.32706537000308,-9.32706537000308,-9.32706537000308,-9.32706537000308,0.0,0.0,0.0,997.7468247696177
223,2022-01-07,1004.978600337377,923.4883290273935,1066.7474387044651,1004.978600337377,1004.978600337377,-11.645887282781231,-11.645887282781231,-11.645887282781231,-11.645887282781231,-11.645887282781231,-11.645887282781231,0.0,0.0,0.0,993.3327130545957
224,2022-01-10,998.692730930646,920.6194199436778,1068.5424259597562,998.692730930646,998.692730930646,-1.1722415224701992,-1.1722415224701992,-1.1722415224701992,-1.1722415224701992,-1.1722415224701992,-1.1722415224701992,0.0,0.0,0.0,997.5204894081758
225,2022-01-11,996.5974411284024,921.1410890008252,1067.7355320455233,996.5974411284024,996.5974411284024,-4.66194317716382,-4.66194317716382,-4.66194317716382,-4.66194317716382,-4.66194317716382,-4.66194317716382,0.0,0.0,0.0,991.9354979512385
226,2022-01-12,994.5021513261586,922.4364269620511,1071.859953711975,994.5021513261586,994.5021513261586,-0.9991574300361779,-0.9991574300361779,-0.9991574300361779,-0.9991574300361779,-0.9991574300361779,-0.9991574300361779,0.0,0.0,0.0,993.5029938961223
227,2022-01-13,992.4068615239149,907.394533637031,1063.7118373504131,992.4068615239149,992.4068615239149,-9.327065370018532,-9.327065370018532,-9.327065370018532,-9.327065370018532,-9.327065370018532,-9.327065370018532,0.0,0.0,0.0,983.0797961538964
228,2022-01-14,990.3115717216713,903.5894892661415,1053.7549989833963,990.3115717216713,990.3115717216713,-11.645887282834085,-11.645887282834085,-11.645887282834085,-11.645887282834085,-11.645887282834085,-11.645887282834085,0.0,0.0,0.0,978.6656844388372
229,2022-01-18,981.9304125126965,904.4371835345935,1049.7476813127603,981.9304125126965,981.9304125126965,-4.661943177169464,-4.661943177169464,-4.661943177169464,-4.661943177169464,-4.661943177169464,-4.661943177169464,0.0,0.0,0.0,977.268469335527
230,2022-01-19,979.8351227104528,907.5163070850848,1051.6804090208834,979.8351227104528,979.8351227104528,-0.9991574300272988,-0.9991574300272988,-0.9991574300272988,-0.9991574300272988,-0.9991574300272988,-0.9991574300272988,0.0,0.0,0.0,978.8359652804255
231,2022-01-20,977.739832908209,896.242444274664,1046.867787896003,977.739832908209,977.739832908209,-9.327065370024762,-9.327065370024762,-9.327065370024762,-9.327065370024762,-9.327065370024762,-9.327065370024762,0.0,0.0,0.0,968.4127675381842
232,2022-01-21,975.6445431059653,886.6329525140723,1035.148006898793,975.6445431059653,975.6445431059653,-11.645887282823418,-11.645887282823418,-11.645887282823418,-11.645887282823418,-11.645887282823418,-11.645887282823418,0.0,0.0,0.0,963.9986558231419
233,2022-01-24,969.3586736992344,891.6554791142408,1039.6576863837888,969.3586736992344,969.3586736992344,-1.172241522427204,-1.172241522427204,-1.172241522427204,-1.172241522427204,-1.172241522427204,-1.172241522427204,0.0,0.0,0.0,968.1864321768072
234,2022-01-25,967.2633838969907,887.8105669733374,1036.5567918079664,967.2633838969907,967.2633838969907,-4.661943177147371,-4.661943177147371,-4.661943177147371,-4.661943177147371,-4.661943177147371,-4.661943177147371,0.0,0.0,0.0,962.6014407198434
235,2022-01-26,965.1680940947471,885.2942404004066,1039.9688584507703,965.1680940947471,965.1680940947471,-0.9991574300328335,-0.9991574300328335,-0.9991574300328335,-0.9991574300328335,-0.9991574300328335,-0.9991574300328335,0.0,0.0,0.0,964.1689366647142
236,2022-01-27,963.0728042925033,878.5458252912769,1031.6053671463435,963.0728042925033,963.0728042925033,-9.327065370030988,-9.327065370030988,-9.327065370030988,-9.327065370030988,-9.327065370030988,-9.327065370030988,0.0,0.0,0.0,953.7457389224724
237,2022-01-28,960.9775144902596,869.3627152877262,1024.7652493692754,960.9775144902596,960.9775144902596,-11.645887282812746,-11.645887282812746,-11.645887282812746,-11.645887282812746,-11.645887282812746,-11.645887282812746,0.0,0.0,0.0,949.3316272074469
238,2022-01-31,954.6916450835286,874.024870611369,1030.1304502427652,954.6916450835286,954.6916450835286,-1.1722415224403446,-1.1722415224403446,-1.1722415224403446,-1.1722415224403446,-1.1722415224403446,-1.1722415224403446,0.0,0.0,0.0,953.5194035610882
239,2022-02-01,952.5963552812848,883.0107012093871,1026.5742202612962,952.5963552812848,952.5963552812848,-4.661943177153016,-4.661943177153016,-4.661943177153016,-4.661943177153016,-4.661943177153016,-4.661943177153016,0.0,0.0,0.0,947.9344121041318
240,2022-02-02,950.5010654790411,880.1779575141893,1024.0276723738318,950.5010654790411,950.5010654790411,-0.9991574300255525,-0.9991574300255525,-0.9991574300255525,-0.9991574300255525,-0.9991574300255525,-0.9991574300255525,0.0,0.0,0.0,949.5019080490156
241,2022-02-03,948.4057756767976,870.4285986517866,1014.8347876333638,948.4057756767976,948.4057756767976,-9.327065370037216,-9.327065370037216,-9.327065370037216,-9.327065370037216,-9.327065370037216,-9.327065370037216,0.0,0.0,0.0,939.0787103067604
242,2022-02-04,946.3104858745537,860.4172978019812,1014.0962600204268,946.3104858745537,946.3104858745537,-11.645887282861796,-11.645887282861796,-11.645887282861796,-11.645887282861796,-11.645887282861796,-11.645887282861796,0.0,0.0,0.0,934.6645985916919
